Date,Price,Open,High,Low,Vol.,Change %
12/06/1996,914.32,923.42,923.42,904.6,,-0.94%
12/05/1996,922.98,935.35,935.35,922.98,,-1.31%
12/04/1996,935.25,936.02,936.97,933.81,,0.02%
12/03/1996,935.02,933.1,935.02,929.57,,0.18%
12/02/1996,933.34,946.49,946.49,926.93,,-1.33%
11/29/1996,945.94,948.4,948.4,943.19,,-0.25%
11/28/1996,948.3,959.43,959.43,948.24,,-1.13%
11/27/1996,959.11,966.3,966.3,958.14,,-0.73%
11/26/1996,966.2,976.99,976.99,966.2,,-1.08%
11/25/1996,976.77,979.13,979.13,971.42,,-0.09%
11/22/1996,977.67,976.76,977.67,969.97,,0.10%
11/21/1996,976.66,978.68,978.68,972.09,,-0.18%
11/20/1996,978.46,965.73,978.46,965.73,,1.33%
11/19/1996,965.63,966.86,966.86,959.15,,-0.12%
11/18/1996,966.76,975.19,975.19,959.97,,-0.64%
11/15/1996,972.95,983.96,983.96,972.71,,-1.10%
11/14/1996,983.75,991.96,991.96,983.59,,-0.82%
11/13/1996,991.85,999.16,999.16,990.73,,-0.72%
11/12/1996,999.05,991.05,999.05,991.05,,0.82%
11/11/1996,990.95,989.48,990.95,983.03,,0.15%
11/08/1996,989.49,992.07,992.07,984.25,,-0.25%
11/07/1996,991.96,998.14,998.14,989.72,,-0.60%
11/06/1996,997.93,998.82,1000,995.41,,-0.07%
11/05/1996,998.6,1000.62,1000.62,993.63,,-0.19%
11/04/1996,1000.52,1007.04,1007.04,998.54,,-0.63%
10/31/1996,1006.82,998.6,1006.82,997.97,,0.89%
10/30/1996,997.93,1010.19,1010.19,997.93,,-1.16%
10/29/1996,1009.63,1018.74,1018.74,1009.63,,-0.83%
10/28/1996,1018.07,1023.35,1023.35,1014.72,,-0.51%
10/25/1996,1023.25,1028.08,1028.08,1020.19,,-0.45%
10/24/1996,1027.86,1018.18,1027.86,1018.18,,0.97%
10/23/1996,1017.96,1022.68,1022.68,1014.05,,-0.45%
10/22/1996,1022.57,1026.73,1026.73,1018.51,,-0.38%
10/21/1996,1026.51,1037.42,1037.42,1026.51,,-1.03%
10/18/1996,1037.2,1035.17,1037.22,1030.45,,0.21%
10/17/1996,1035.06,1036.63,1036.65,1028.67,,-0.09%
10/16/1996,1035.96,1040.24,1040.24,1031.46,,-0.05%
10/15/1996,1036.53,1041.47,1041.47,1036.53,,-0.44%
10/14/1996,1041.14,1044.18,1044.18,1036.03,,-0.28%
10/11/1996,1044.07,1042.15,1044.21,1044.07,,0.19%
10/10/1996,1042.04,1050.93,1050.93,1042.04,,-0.83%
10/09/1996,1050.71,1052.84,1052.84,1047.08,,-0.16%
10/08/1996,1052.39,1041.02,1052.39,1041.02,,1.10%
10/07/1996,1040.92,1031.35,1040.92,1031.35,,0.93%
10/04/1996,1031.35,1019.98,1031.35,1019.98,,1.13%
10/03/1996,1019.87,1010.97,1019.87,1010.97,,0.85%
10/02/1996,1011.32,1006.36,1011.32,1002.89,,0.54%
10/01/1996,1005.92,1006.14,1006.14,998.43,,-0.01%
09/30/1996,1006.03,1010.41,1010.41,1002.44,,-0.42%
09/27/1996,1010.31,1011.2,1011.2,1003.34,,-0.08%
09/26/1996,1011.1,1010.64,1011.51,1003.9,,0.06%
09/25/1996,1010.53,1016.26,1016.26,1009.14,,-0.52%
09/24/1996,1015.82,1012.44,1015.82,1010.03,,0.34%
09/23/1996,1012.33,1002.87,1012.33,1002.87,,0.95%
09/20/1996,1002.77,1000.06,1002.77,994.52,,0.28%
09/17/1996,999.95,997.13,999.95,991.62,,0.29%
09/16/1996,997.03,997.36,997.75,989.28,,-0.02%
09/13/1996,997.25,997.92,998.99,991.84,,-0.02%
09/12/1996,997.48,996.46,997.86,994.74,,0.11%
09/10/1996,996.35,996.91,996.91,988.72,,-0.07%
09/09/1996,997.03,1001.41,1001.41,992.96,,-0.08%
09/06/1996,997.82,986.67,997.82,986.67,,1.16%
09/05/1996,986.34,980.81,986.34,980.81,,0.57%
09/04/1996,980.71,980.81,982.41,978.23,,0.01%
09/03/1996,980.6,980.48,980.6,973.21,,0.17%
09/02/1996,978.91,981.26,981.26,972.98,,-0.19%
08/30/1996,980.82,981.15,981.15,973.32,,-0.02%
08/29/1996,981.05,985.43,985.43,977.11,,-0.43%
08/28/1996,985.33,986.33,986.81,980.46,,-0.08%
08/27/1996,986.11,985.2,986.11,981.13,,0.10%
08/26/1996,985.1,998.03,998.03,985.1,,-1.20%
08/23/1996,997.03,1004.45,1004.45,992,,-0.73%
08/22/1996,1004.34,1002.98,1004.97,999.43,,0.15%
08/21/1996,1002.88,1000.62,1002.88,998.2,,0.24%
08/20/1996,1000.52,997.81,1000.52,995.97,,0.28%
08/19/1996,997.7,1001.41,1001.41,993.07,,-0.35%
08/16/1996,1001.19,990.27,1001.19,990.27,,1.18%
08/14/1996,989.49,991.96,991.96,983.7,,-0.11%
08/13/1996,990.61,999.95,999.95,990.61,,-0.92%
08/12/1996,999.84,1007.71,1007.71,999.21,,-0.77%
08/09/1996,1007.61,1005.69,1007.61,1002.44,,0.20%
08/08/1996,1005.58,1006.92,1006.92,998.43,,-0.37%
08/07/1996,1009.29,1015.7,1015.7,1009.03,,-0.62%
08/06/1996,1015.6,1025.04,1025.04,1015.6,,-0.91%
08/05/1996,1024.94,1030.67,1030.67,1021.97,,-0.53%
08/02/1996,1030.45,1016.6,1030.45,1016.6,,1.37%
08/01/1996,1016.5,1015.93,1017.6,1011.04,,0.09%
07/31/1996,1015.6,1016.83,1017.14,1010.37,,-0.11%
07/30/1996,1016.72,1013.56,1016.72,1008.25,,0.32%
07/29/1996,1013.46,1024.82,1024.82,1000.34,,-1.03%
07/26/1996,1024.04,1024.48,1026.17,1021.53,,0.09%
07/25/1996,1023.14,1031.12,1031.12,1021.43,,-0.76%
07/24/1996,1031.01,1035.51,1035.51,1026.77,,-0.43%
07/23/1996,1035.51,1034.72,1036.54,1030.68,,0.03%
07/22/1996,1035.18,1041.25,1041.25,1032.69,,-0.58%
07/19/1996,1041.25,1037.76,1041.25,1034.03,,0.35%
07/18/1996,1037.65,1028.98,1037.65,1028.98,,0.86%
07/17/1996,1028.76,1036.41,1036.41,1028.56,,-0.55%
07/16/1996,1034.5,1040.24,1040.24,1028.42,,-0.54%
07/15/1996,1040.13,1048.23,1048.23,1040.13,,-0.76%
07/12/1996,1048.12,1060.61,1060.61,1048.12,,-1.17%
07/11/1996,1060.5,1064.43,1064.43,1056.68,,-0.36%
07/10/1996,1064.32,1074.34,1074.34,1064.32,,-0.92%
07/09/1996,1074.23,1071.97,1074.23,1069.51,,0.22%
07/08/1996,1071.86,1074.11,1074.11,1064.28,,-0.20%
07/05/1996,1074,1072.42,1074,1069.18,,0.16%
07/04/1996,1072.31,1064.21,1072.31,1063.37,,0.76%
07/03/1996,1064.21,1061.84,1064.21,1056.57,,0.25%
07/02/1996,1061.51,1054.3,1065.27,1054.3,,0.69%
07/01/1996,1054.19,1039.34,1054.19,1039.25,,1.38%
06/28/1996,1039.79,1029.99,1039.79,1029.99,,0.98%
06/27/1996,1029.66,1024.48,1029.66,912.61,,0.52%
06/26/1996,1024.37,1020.32,1025.88,1020.32,,0.41%
06/25/1996,1020.21,1025.72,1025.72,1017.17,,-0.53%
06/24/1996,1025.61,1029.32,1029.32,1024.09,,-0.57%
06/21/1996,1031.46,1027.86,1031.46,1025.88,,0.36%
06/20/1996,1027.75,1029.54,1029.54,1022.42,,-0.16%
06/19/1996,1029.44,1031.12,1031.12,1024.76,,-0.15%
06/18/1996,1031.01,1024.03,1031.01,1023.54,,0.70%
06/17/1996,1023.81,1032.25,1032.25,1020.3,,-0.81%
06/14/1996,1032.14,1037.42,1037.42,1032.13,,-0.50%
06/13/1996,1037.31,1017.95,1037.31,1017.95,,1.91%
06/12/1996,1017.85,999.16,1017.85,999.16,,1.88%
06/11/1996,999.05,999.27,999.27,990.84,,-0.01%
06/10/1996,999.17,993.98,999.17,993.98,,0.53%
06/07/1996,993.88,980.25,993.88,979.26,,1.51%
06/05/1996,979.14,966.52,979.14,965.84,,1.32%
06/04/1996,966.42,979.69,979.69,966.42,,-1.32%
06/03/1996,979.36,993.76,993.76,979.36,,-1.44%
05/31/1996,993.65,989.82,993.65,993.65,,0.44%
05/30/1996,989.26,987.9,989.26,989.26,,0.16%
05/29/1996,987.69,990.49,990.49,987.69,,-0.27%
05/28/1996,990.39,999.16,999.16,990.39,,-0.87%
05/27/1996,999.05,1004.9,1004.9,999.05,,-0.56%
05/24/1996,1004.68,1006.36,1006.36,1004.68,,-0.09%
05/23/1996,1005.58,1012.89,1012.89,1005.58,,-0.55%
05/22/1996,1011.1,1023.69,1023.69,1011.1,,-1.22%
05/20/1996,1023.59,1017.05,1023.59,1023.59,,0.70%
05/17/1996,1016.5,1021.67,1021.67,1016.5,,-0.37%
05/16/1996,1020.32,1030.78,1030.78,1020.32,,-0.95%
05/15/1996,1030.11,1038.66,1038.66,1030.11,,-0.81%
05/14/1996,1038.55,1032.25,1038.55,1038.55,,0.62%
05/13/1996,1032.14,1039.22,1039.22,1032.14,,-0.56%
05/10/1996,1037.99,1041.47,1041.47,1037.99,,-0.32%
05/09/1996,1041.37,1036.41,1041.37,1041.37,,0.49%
05/08/1996,1036.3,1033.48,1036.3,1036.3,,0.30%
05/07/1996,1033.15,1026.06,1033.15,1033.15,,0.78%
05/06/1996,1025.16,1024.37,1025.16,1025.16,,0.20%
05/03/1996,1023.14,1026.17,1026.17,1023.14,,0.14%
05/02/1996,1021.67,1014.8,1021.67,1021.67,,0.74%
04/30/1996,1014.13,1022.12,1022.12,1014.13,,-0.77%
04/29/1996,1022.01,1029.77,1029.77,1022.01,,-0.72%
04/26/1996,1029.44,1019.64,1029.44,1029.44,,0.97%
04/25/1996,1019.53,1011.09,1019.53,1019.53,,0.89%
04/24/1996,1010.53,1015.81,1015.81,1010.53,,-0.49%
04/23/1996,1015.48,1016.71,1016.71,1015.48,,-0.11%
04/22/1996,1016.61,1006.14,1016.61,1016.61,,1.02%
04/19/1996,1006.37,989.48,1006.37,1006.37,,1.75%
04/18/1996,989.04,985.09,989.04,989.04,,0.43%
04/17/1996,984.76,983.85,984.76,984.76,,0.27%
04/16/1996,982.06,977.55,982.06,982.06,,0.48%
04/15/1996,977.34,967.2,977.34,977.34,,1.06%
04/12/1996,967.1,957.07,967.1,967.1,,1.07%
04/11/1996,956.85,953.92,956.85,956.85,,0.32%
04/10/1996,953.82,945.81,953.82,953.82,,0.88%
04/09/1996,945.49,942.89,945.49,945.49,,0.29%
04/08/1996,942.79,946.6,946.6,942.79,,-0.45%
04/04/1996,947.06,949.08,949.08,947.06,,-0.18%
04/03/1996,948.75,965.06,965.06,948.75,,-1.67%
04/02/1996,964.84,963.59,964.84,964.84,,0.14%
04/01/1996,963.49,973.61,973.61,963.49,,-1.03%
03/29/1996,973.51,972.49,973.51,973.51,,0.12%
03/28/1996,972.38,966.86,972.38,972.38,,0.48%
03/27/1996,967.77,969.9,969.9,967.77,,-0.21%
03/26/1996,969.8,983.4,983.4,969.8,,-1.37%
03/25/1996,983.3,989.37,989.37,983.3,,-0.60%
03/22/1996,989.26,984.75,989.26,989.26,,0.47%
03/21/1996,984.65,989.59,989.59,984.65,,-0.49%
03/20/1996,989.49,988.02,989.49,989.49,,0.16%
03/19/1996,987.91,992.97,992.97,987.91,,-0.50%
03/18/1996,992.86,995.44,995.44,992.86,,-0.17%
03/15/1996,994.55,1000.73,1000.73,994.55,,-0.61%
03/14/1996,1000.63,1001.3,1001.3,1000.63,,0.00%
03/13/1996,1000.63,998.71,1000.63,1000.63,,0.20%
03/12/1996,998.6,997.02,998.6,998.6,,0.17%
03/11/1996,996.92,985.88,996.92,996.92,,1.12%
03/08/1996,985.89,999.16,999.16,985.89,,-1.32%
03/07/1996,999.05,1005.24,1005.24,999.05,,-0.60%
03/06/1996,1005.13,1016.94,1016.94,1005.13,,-0.96%
03/05/1996,1014.92,1022.34,1022.34,1014.92,,-0.72%
03/04/1996,1022.24,1021.78,1022.24,1022.24,,0.08%
03/01/1996,1021.45,1015.48,1021.45,1021.45,,0.62%
02/29/1996,1015.15,1018.18,1018.18,1015.15,,-0.29%
02/28/1996,1018.07,1022.68,1022.68,1018.07,,-0.46%
02/27/1996,1022.8,1015.25,1022.8,1022.8,,0.75%
02/26/1996,1015.15,1014.69,1015.15,1015.15,,0.03%
02/23/1996,1014.81,1019.3,1019.3,1014.81,,-0.43%
02/22/1996,1019.2,1025.16,1025.16,1019.2,,-0.59%
02/21/1996,1025.27,1006.36,1025.27,1025.27,,1.89%
02/20/1996,1006.26,995.22,1006.26,1006.26,,1.12%
02/19/1996,995.12,999.72,999.72,995.12,,-0.39%
02/16/1996,999.05,1001.75,1001.75,999.05,,-0.24%
02/15/1996,1001.42,1014.58,1014.58,1001.42,,-1.29%
02/14/1996,1014.47,1015.59,1015.59,1014.47,,0.36%
02/13/1996,1010.87,1010.3,1010.87,1010.87,,0.07%
02/12/1996,1010.19,1024.93,1024.93,1010.19,,-1.43%
02/09/1996,1024.82,1027.18,1027.18,1024.82,,-0.22%
02/08/1996,1027.07,1028.76,1028.76,1027.07,,-0.15%
02/07/1996,1028.65,1024.48,1028.65,1028.65,,0.42%
02/06/1996,1024.37,1036.63,1036.63,1024.37,,-1.17%
02/05/1996,1036.53,1043.84,1043.84,1036.53,,-0.60%
02/02/1996,1042.83,1033.6,1042.83,1042.83,,0.90%
02/01/1996,1033.49,1015.25,1033.49,1033.49,,1.81%
01/31/1996,1015.15,1009.96,1015.15,1015.15,,0.54%
01/30/1996,1009.74,1014.46,1014.46,1009.74,,-0.46%
01/29/1996,1014.36,1010.07,1014.36,1014.36,,0.50%
01/26/1996,1009.29,1032.13,1032.13,1009.29,,-2.16%
01/25/1996,1031.58,1035.4,1035.4,1031.58,,-0.27%
01/24/1996,1034.39,1034.05,1034.39,1034.39,,0.10%
01/23/1996,1033.38,1033.82,1033.82,1033.38,,-0.03%
01/22/1996,1033.71,1044.85,1044.85,1033.71,,-1.06%
01/19/1996,1044.74,1049.35,1049.35,1044.74,,-0.35%
01/18/1996,1048.46,1048.45,1048.46,1048.46,,0.01%
01/17/1996,1048.34,1041.59,1048.34,1048.34,,0.78%
01/16/1996,1040.24,1034.95,1040.24,1040.24,,0.54%
01/15/1996,1034.61,1041.02,1041.02,1034.61,,-0.59%
01/12/1996,1040.8,1034.95,1040.8,1040.8,,0.62%
01/11/1996,1034.39,1032.92,1034.39,1034.39,,0.01%
01/10/1996,1034.28,1039.9,1039.9,1034.28,,-1.05%
01/09/1996,1045.3,1045.75,1045.75,1045.3,,0.10%
01/08/1996,1044.29,1044.63,1044.63,1044.29,,0.13%
01/05/1996,1042.94,1031.23,1042.94,1042.94,,0.71%
01/04/1996,1035.63,1042.04,1042.04,1035.63,,-0.19%
01/03/1996,1037.65,1030.44,1037.65,1037.65,,1.26%
01/02/1996,1024.71,1021.78,1024.71,1024.71,,4.14%
12/29/1995,983.99,1025.27,1025.27,983.99,,-0.46%
12/28/1995,988.56,1027.18,1027.18,988.56,,0.41%
12/27/1995,984.48,1020.2,1021.56,984.48,,0.02%
12/26/1995,984.29,1040.24,1040.24,984.29,,-1.61%
12/22/1995,1000.43,1034.61,1038.1,1000.43,,0.41%
12/21/1995,996.34,1027.29,1033.83,996.34,,0.46%
12/20/1995,991.77,1028.08,1029.1,991.77,,0.12%
12/19/1995,990.61,1022.12,1027.97,990.61,,0.36%
12/18/1995,987.01,1025.61,1025.61,987.01,,0.07%
12/15/1995,986.33,1010.64,1023.47,986.33,,1.73%
12/14/1995,969.51,1004.11,1006.03,969.51,,0.02%
12/13/1995,969.31,1007.82,1007.82,969.31,,0.54%
12/12/1995,964.06,988.02,1000.4,964.06,,1.55%
12/11/1995,949.38,982.05,985.1,949.38,,0.30%
12/07/1995,946.56,994.09,994.09,946.56,,-0.56%
12/06/1995,951.91,986.44,987.8,951.91,,-0.22%
12/05/1995,954.05,999.38,999.38,954.05,,-1.99%
12/04/1995,973.4,974.74,1010.08,973.4,,3.66%
12/01/1995,939.07,956.17,974.41,939.07,,1.88%
11/30/1995,921.77,950.2,956.52,921.77,,0.67%
11/29/1995,915.64,951.66,951.66,915.64,,0.18%
11/28/1995,913.99,953.35,953.35,913.99,,-0.51%
11/27/1995,918.65,965.62,965.62,918.65,,-1.25%
11/24/1995,930.32,956.39,965.41,930.32,,0.95%
11/23/1995,921.57,967.98,967.98,921.57,,-1.20%
11/22/1995,932.75,970.35,970.35,932.75,,-0.18%
11/21/1995,934.41,960.11,969.57,934.41,,1.00%
11/20/1995,925.17,958.75,960.01,925.17,,0.22%
11/17/1995,923.13,949.64,957.87,923.13,,0.88%
11/16/1995,915.06,954.59,954.59,915.06,,-0.51%
11/15/1995,919.72,952,954.38,919.72,,0.25%
11/14/1995,917.39,935.35,951.9,917.39,,1.79%
11/13/1995,901.25,940.97,940.97,901.25,,-0.60%
11/10/1995,906.69,952.34,952.34,906.69,,-1.19%
11/09/1995,917.58,960.89,960.89,917.58,,-0.90%
11/08/1995,925.95,971.13,971.13,925.95,,-1.05%
11/07/1995,935.77,967.42,971.03,935.77,,0.42%
11/06/1995,931.88,985.65,985.65,931.88,,-1.80%
11/03/1995,948.99,991.28,991.28,948.99,,-0.61%
11/02/1995,954.82,1004.9,1004.9,954.82,,-1.44%
10/31/1995,968.73,1011.2,1011.2,968.73,,-0.58%
10/30/1995,974.37,1023.13,1023.13,974.37,,-1.17%
10/27/1995,985.94,999.38,1023.02,985.94,,2.38%
10/26/1995,962.99,1012.66,1012.66,962.99,,-1.31%
10/25/1995,975.73,1021.22,1021.22,975.73,,-0.84%
10/24/1995,983.99,1016.38,1021.11,983.99,,0.48%
10/23/1995,979.33,992.97,1016.27,979.33,,2.35%
10/20/1995,956.87,991.96,992.86,956.87,,0.11%
10/19/1995,955.8,1001.41,1001.41,955.8,,-0.95%
10/18/1995,964.94,1010.3,1010.3,964.94,,-0.68%
10/17/1995,971.55,1000.06,1008.17,971.55,,1.78%
10/16/1995,954.53,983.29,990.5,954.53,,0.74%
10/13/1995,947.53,971.7,983.19,947.53,,1.19%
10/11/1995,936.35,958.64,971.6,936.35,,1.44%
10/10/1995,923.03,964.61,964.61,923.03,,-0.70%
10/09/1995,929.54,971.13,971.13,929.54,,-0.60%
10/06/1995,935.18,960.89,970.36,935.18,,1.00%
10/05/1995,925.95,951.89,960.79,925.95,,1.20%
10/04/1995,914.96,956.17,956.17,914.96,,-0.70%
10/03/1995,921.38,966.75,966.75,921.38,,-1.10%
10/02/1995,931.59,970.01,970.01,931.59,,-0.33%
09/29/1995,934.7,959.77,969.91,934.7,,1.07%
09/28/1995,924.78,937.93,959.67,924.78,,2.32%
09/27/1995,903.78,935.91,937.84,903.78,,0.28%
09/26/1995,901.25,955.94,955.94,901.25,,-2.16%
09/25/1995,921.18,967.42,967.42,921.18,,-1.18%
09/22/1995,932.17,971.92,971.92,932.17,,-0.47%
09/21/1995,936.55,981.26,981.26,936.55,,-0.95%
09/20/1995,945.49,983.18,983.18,945.49,,-0.21%
09/15/1995,947.44,973.61,983.07,947.44,,0.98%
09/14/1995,938.2,971.36,973.51,938.2,,0.24%
09/13/1995,935.96,967.76,971.26,935.96,,0.36%
09/12/1995,932.56,974.06,974.06,932.56,,-0.64%
09/08/1995,938.59,981.6,981.6,938.59,,-0.77%
09/07/1995,945.88,989.25,989.25,945.88,,-0.67%
09/06/1995,952.3,992.18,992.18,952.3,,-0.38%
09/05/1995,955.89,998.82,998.82,955.89,,-0.68%
09/04/1995,962.41,993.87,998.72,962.41,,0.50%
09/01/1995,957.64,993.42,993.77,957.64,,0.06%
08/31/1995,957.06,989.03,993.09,957.06,,0.44%
08/30/1995,952.88,980.14,988.81,952.88,,0.90%
08/29/1995,944.42,967.65,980.04,944.42,,1.28%
08/28/1995,932.46,978,978,932.46,,-1.02%
08/25/1995,942.09,978.34,978.34,942.09,,-0.07%
08/24/1995,942.77,989.03,989.03,942.77,,-1.06%
08/23/1995,952.88,1004.79,1004.79,952.88,,-1.59%
08/22/1995,968.24,1017.5,1017.5,968.24,,-1.25%
08/21/1995,980.49,1031.46,1031.46,980.49,,-1.29%
08/18/1995,993.33,1007.94,1030.79,993.33,,2.27%
08/17/1995,971.26,980.14,1007.83,971.26,,2.84%
08/16/1995,944.42,969,980.04,944.42,,1.14%
08/15/1995,933.73,997.58,997.58,933.73,,0.00%
08/14/1995,933.73,997.58,997.58,933.73,,-2.86%
08/11/1995,961.24,1003.66,1003.66,961.24,,-1.42%
08/10/1995,975.05,1008.84,1011.77,975.05,,0.27%
08/09/1995,972.42,1021.89,1021.89,972.42,,-1.24%
08/08/1995,984.58,1032.92,1032.92,984.58,,-1.08%
08/07/1995,995.37,1041.36,1041.36,995.37,,-0.71%
08/04/1995,1002.47,1043.39,1043.39,1002.47,,-0.29%
08/03/1995,1005.39,1044.51,1044.51,1005.39,,-0.11%
08/02/1995,1006.46,1034.83,1044.4,1006.46,,0.94%
08/01/1995,997.12,1032.47,1034.73,997.12,,0.23%
07/31/1995,994.88,1048.56,1048.56,994.88,,-1.43%
07/28/1995,1009.28,1056.33,1056.33,1009.28,,-0.81%
07/27/1995,1017.54,1058.24,1058.24,1017.54,,-0.21%
07/26/1995,1019.68,1057.12,1058.13,1019.68,,0.11%
07/25/1995,1018.61,1009.06,1057.01,1018.61,,0.07%
07/24/1995,1017.93,1073.44,1073.44,1017.93,,-1.50%
07/21/1995,1033.39,1085.25,1085.25,1033.39,,-1.11%
07/20/1995,1044.96,1080.75,1084.35,1044.96,,0.35%
07/19/1995,1041.36,1094.59,1094.59,1041.36,,-1.11%
07/18/1995,1053.03,1096.4,1096.4,1053.03,,-0.32%
07/17/1995,1056.43,1102.58,1102.58,1056.43,,-0.57%
07/14/1995,1062.46,1101.68,1102.47,1062.46,,0.09%
07/13/1995,1061.49,1119.92,1119.92,1061.49,,-1.64%
07/12/1995,1079.19,1127.79,1127.79,1079.19,,-0.60%
07/11/1995,1085.7,1117.33,1126.55,1085.7,,0.90%
07/10/1995,1075.98,1099.32,1116.54,1075.98,,1.57%
07/07/1995,1059.35,1098.76,1099.21,1059.35,,0.06%
07/06/1995,1058.67,1075.24,1098.53,1058.67,,2.18%
07/05/1995,1036.11,1052.17,1075.13,1036.11,,2.20%
07/04/1995,1013.84,1088.63,1088.63,1013.84,,-3.46%
07/03/1995,1050.21,1076.7,1089.75,1050.21,,1.23%
06/30/1995,1037.47,1055.88,1076.59,1037.47,,2.13%
06/28/1995,1015.79,1038.66,1054.08,1015.79,,1.50%
06/27/1995,1000.82,1039.56,1039.56,1000.82,,-0.09%
06/26/1995,1001.69,1040.12,1040.12,1001.69,,0.11%
06/23/1995,1000.62,1049.58,1049.58,1000.62,,-1.07%
06/22/1995,1011.41,1041.36,1049.47,1011.41,,0.79%
06/21/1995,1003.44,1029.77,1041.25,1003.44,,1.25%
06/20/1995,991.09,1014.46,1028.42,991.09,,1.38%
06/19/1995,977.58,1037.31,1037.31,977.58,,-2.20%
06/16/1995,999.55,1039.45,1039.45,999.55,,-0.20%
06/14/1995,1001.59,1050.82,1050.82,1001.59,,-1.09%
06/13/1995,1012.58,1037.08,1050.71,1012.58,,1.32%
06/12/1995,999.36,1058.47,1058.47,999.36,,-2.02%
06/09/1995,1019.97,1058.58,1058.58,1019.97,,-0.01%
06/08/1995,1020.07,1070.4,1070.4,1020.07,,-1.10%
06/07/1995,1031.44,1084.47,1084.47,1031.44,,-1.29%
06/06/1995,1044.96,1076.7,1084.35,1044.96,,0.72%
06/05/1995,1037.47,1061.51,1076.59,1037.47,,1.45%
06/02/1995,1022.69,1057.34,1061.17,1022.69,,0.38%
06/01/1995,1018.8,1052.39,1057.23,1018.8,,0.48%
05/31/1995,1013.94,1058.24,1058.24,1013.94,,-0.57%
05/30/1995,1019.78,1062.86,1062.86,1019.78,,-0.43%
05/29/1995,1024.15,1052.17,1062.75,1024.15,,1.02%
05/26/1995,1013.84,1054.64,1054.64,1013.84,,-0.24%
05/25/1995,1016.28,1064.55,1064.55,1016.28,,-0.93%
05/24/1995,1025.8,1056.22,1064.43,1025.8,,0.79%
05/23/1995,1017.73,1040.57,1056.11,1017.73,,1.50%
05/22/1995,1002.66,1050.59,1050.59,1002.66,,-0.94%
05/19/1995,1012.19,1060.94,1060.94,1012.19,,-1.01%
05/18/1995,1022.5,1070.06,1070.06,1022.5,,1.99%
05/17/1995,1002.57,1021.89,1040.35,1002.57,,1.83%
05/16/1995,984.58,1031.12,1031.12,984.58,,-1.87%
05/15/1995,1003.34,1054.19,1054.19,1003.34,,-1.18%
05/12/1995,1015.3,1038.1,1053.52,1015.3,,1.62%
05/11/1995,999.16,1036.3,1036.75,999.16,,0.07%
