Date,Price,Open,High,Low,Vol.,Change %
05/10/1995,998.48,1015.03,1036.08,998.48,,2.09%
05/09/1995,978.06,1007.37,1014.92,978.06,,0.76%
05/08/1995,970.67,1002.76,1007.27,970.67,,0.71%
05/05/1995,963.87,992.07,1000.18,963.87,,0.87%
05/04/1995,955.51,993.87,993.87,955.51,,-0.13%
05/03/1995,956.77,971.81,992.75,956.77,,2.68%
05/02/1995,931.78,972.94,972.94,931.78,,-0.56%
04/28/1995,937.03,980.93,980.93,937.03,,-0.86%
04/27/1995,945.2,981.15,981.15,945.2,,-0.02%
04/26/1995,945.39,983.18,983.18,945.39,,-0.04%
04/25/1995,945.78,967.87,981.39,945.78,,1.41%
04/24/1995,932.66,955.72,967.77,932.66,,1.88%
04/21/1995,915.45,932.42,949.88,915.45,,2.33%
04/20/1995,894.64,925.1,928.38,894.64,,0.35%
04/19/1995,891.53,940.19,940.19,891.53,,-1.73%
04/18/1995,907.18,938.95,941.33,907.18,,0.27%
04/17/1995,904.75,940.07,940.07,904.75,,-0.12%
04/13/1995,905.82,945.36,945.36,905.82,,-0.48%
04/12/1995,910.2,946.38,946.38,910.2,,-0.19%
04/11/1995,911.95,948.06,948.06,911.95,,-0.14%
04/10/1995,913.21,950.99,950.99,913.21,,-0.34%
04/07/1995,916.32,944.12,950.89,916.32,,0.73%
04/06/1995,909.71,957.4,957.4,909.71,,0.09%
04/05/1995,908.93,922.18,943.13,908.93,,2.49%
04/04/1995,886.86,904.28,920.28,886.86,,1.77%
04/03/1995,871.4,908.79,908.79,871.4,,-0.48%
03/31/1995,875.58,917.68,917.68,875.58,,-0.98%
03/30/1995,884.23,913.06,917.58,884.23,,0.50%
03/29/1995,879.86,919.48,919.48,879.86,,-0.63%
03/28/1995,885.4,926.57,926.57,885.4,,-0.83%
03/27/1995,892.79,935.91,935.91,892.79,,-0.99%
03/24/1995,901.74,897.87,935.7,901.74,,4.23%
03/23/1995,865.18,892.47,897.78,865.18,,0.62%
03/22/1995,859.83,885.15,892.26,859.83,,0.81%
03/21/1995,852.93,880.65,885.06,852.93,,0.47%
03/20/1995,848.94,887.52,887.52,848.94,,-0.73%
03/17/1995,855.16,899.67,899.67,855.16,,-1.36%
03/16/1995,866.93,890.33,899.58,866.93,,1.09%
03/15/1995,857.59,909.24,909.24,857.59,,-2.09%
03/14/1995,875.87,854.88,908.92,875.87,,6.33%
03/13/1995,823.76,858.7,858.7,823.76,,3.99%
03/10/1995,792.15,751.45,822.04,792.15,,9.40%
03/09/1995,724.09,787.01,787.01,724.09,,-4.51%
03/08/1995,758.32,803.22,803.22,758.32,,-4.98%
03/07/1995,798.09,856.57,856.57,798.09,,-3.31%
03/06/1995,825.41,884.81,884.81,825.41,,-3.17%
03/03/1995,852.44,891.12,891.12,852.44,,-0.72%
03/02/1995,858.66,917.79,917.79,858.66,,-2.91%
03/01/1995,884.43,927.81,927.81,884.43,,-0.97%
02/28/1995,893.08,933.43,933.43,893.08,,-0.70%
02/27/1995,899.4,950.99,950.99,899.4,,-1.49%
02/24/1995,913.01,928.48,947.4,913.01,,2.04%
02/23/1995,894.74,907.32,928.38,894.74,,2.34%
02/22/1995,874.32,909.46,909.46,874.32,,-0.23%
02/21/1995,876.36,910.36,910.36,876.36,,-0.08%
02/20/1995,877.04,903.5,910.04,877.04,,0.94%
02/17/1995,868.87,881.55,901.6,868.87,,2.30%
02/16/1995,849.33,910.92,910.92,849.33,,-3.25%
02/15/1995,877.82,916.66,916.66,877.82,,-0.62%
02/14/1995,883.26,936.58,936.58,883.26,,-2.17%
02/13/1995,902.81,944.24,944.24,902.81,,-0.47%
02/10/1995,907.08,937.37,941.21,907.08,,0.25%
02/09/1995,904.85,950.43,950.43,904.85,,-1.20%
02/08/1995,915.83,959.32,959.32,915.83,,-0.97%
02/07/1995,924.78,966.63,966.63,924.78,,-0.72%
02/06/1995,931.49,984.08,984.08,931.49,,-1.63%
02/03/1995,946.95,975.19,982.62,946.95,,0.96%
02/02/1995,937.91,968.77,973.28,937.91,,0.29%
02/01/1995,935.18,974.4,974.4,935.18,,1.00%
01/31/1995,925.95,930.51,960.79,925.95,,3.33%
01/30/1995,896.1,956.39,956.39,896.1,,-2.76%
01/27/1995,921.57,961.23,961.23,921.57,,-0.50%
01/26/1995,926.24,960.56,961.13,926.24,,0.08%
01/25/1995,925.46,958.87,960.34,925.46,,0.14%
01/24/1995,924.2,950.65,958.99,924.2,,0.89%
01/23/1995,916.03,960.33,960.33,916.03,,-1.20%
01/20/1995,927.11,954.03,962.03,927.11,,0.42%
01/19/1995,923.22,979.91,979.91,923.22,,-2.24%
01/18/1995,944.42,1005.69,1005.69,944.42,,-2.53%
01/17/1995,968.92,1007.82,1007.82,968.92,,-0.83%
01/16/1995,976.99,1015.81,1015.81,976.99,,-0.07%
01/13/1995,977.67,982.28,1014.47,977.67,,3.21%
01/12/1995,947.24,957.52,982.96,947.24,,4.49%
01/11/1995,906.5,919.36,940.65,906.5,,3.77%
01/10/1995,873.54,941.42,941.42,873.54,,-5.15%
01/09/1995,920.99,983.63,983.63,920.99,,-2.83%
01/06/1995,947.82,992.52,992.52,947.82,,-0.90%
01/05/1995,956.38,991.17,992.41,956.38,,0.13%
01/04/1995,955.12,1005.69,1005.69,955.12,,-1.44%
01/03/1995,969.12,998.93,1005.58,969.12,,0.68%
01/02/1995,962.6,1009.17,1009.17,962.6,,-1.00%
12/30/1994,972.33,998.37,1008.96,972.33,,1.11%
12/29/1994,961.65,997.58,997.93,961.65,,0.04%
12/28/1994,961.31,1010.41,1010.41,961.31,,-1.27%
12/27/1994,973.63,1033.93,1033.93,973.63,,-2.27%
12/26/1994,996.28,1026.62,1033.83,996.28,,0.90%
12/23/1994,987.38,994.66,1024.6,987.38,,3.01%
12/22/1994,958.5,999.83,999.83,958.5,,-0.51%
12/21/1994,963.43,1015.36,1015.36,963.43,,-1.50%
12/20/1994,978.07,1036.18,1036.18,978.07,,-1.98%
12/19/1994,997.78,1045.75,1045.75,997.78,,-0.95%
12/16/1994,1007.36,1047.44,1047.44,1007.36,,-0.19%
12/15/1994,1009.28,1055.43,1055.43,1009.28,,-0.76%
12/14/1994,1017.01,1059.71,1059.71,1017.01,,-0.41%
12/13/1994,1021.18,1056.89,1059.6,1021.18,,0.27%
12/12/1994,1018.38,1060.83,1060.83,1018.38,,-0.10%
12/09/1994,1019.4,1065.78,1065.78,1019.4,,-0.69%
12/07/1994,1026.52,1051.6,1065.22,1026.52,,1.33%
12/06/1994,1013.04,1037.2,1051.16,1013.04,,1.36%
12/05/1994,999.42,1033.82,1037.09,999.42,,0.32%
12/02/1994,996.21,1034.27,1034.27,996.21,,-1.30%
12/01/1994,1009.35,1069.95,1069.95,1009.35,,-2.04%
11/30/1994,1030.35,1075.01,1075.01,1030.35,,-0.53%
11/29/1994,1035.89,1061.39,1074.9,1035.89,,1.28%
11/28/1994,1022.76,1056.44,1061.28,1022.76,,0.63%
11/25/1994,1016.32,1046.76,1054.64,1016.32,,0.78%
11/24/1994,1008.46,1035.28,1046.43,1008.46,,1.11%
11/23/1994,997.37,1052.39,1052.39,997.37,,-1.65%
11/22/1994,1014.07,1069.16,1069.16,1014.07,,-1.57%
11/21/1994,1030.28,1076.25,1076.25,1030.28,,-0.60%
11/18/1994,1036.51,1081.88,1081.88,1036.51,,-0.54%
11/17/1994,1042.19,1078.61,1081.43,1042.19,,0.27%
11/16/1994,1039.38,1080.19,1080.19,1039.38,,-0.14%
11/15/1994,1040.82,1086.72,1086.72,1040.82,,-0.57%
11/14/1994,1046.77,1068.26,1086.15,1046.77,,1.69%
11/11/1994,1029.39,1082.44,1082.44,1029.39,,-1.31%
11/10/1994,1043.01,1079.96,1082.33,1043.01,,0.23%
11/09/1994,1040.62,1081.88,1081.88,1040.62,,0.78%
11/08/1994,1032.61,1059.93,1071.52,1032.61,,1.43%
11/07/1994,1018.1,1062.07,1062.07,1018.1,,-0.49%
11/04/1994,1023.1,1066.23,1066.23,1023.1,,-0.42%
11/03/1994,1027.41,1076.36,1076.36,1027.41,,-0.94%
11/02/1994,1037.19,1095.72,1095.72,1037.19,,-1.76%
10/31/1994,1055.81,1091.89,1095.61,1055.81,,0.34%
10/28/1994,1052.18,1082.66,1091.78,1052.18,,0.91%
10/27/1994,1042.74,1065.78,1081.99,1042.74,,1.53%
10/26/1994,1027,1067.36,1067.36,1027,,-0.15%
10/25/1994,1028.5,1079.51,1079.51,1028.5,,-1.83%
10/24/1994,1047.66,1097.07,1097.07,1047.66,,-0.05%
10/21/1994,1048.21,1081.88,1087.73,1048.21,,0.04%
10/20/1994,1047.8,1113.28,1113.28,1047.8,,-2.33%
10/19/1994,1072.78,1109,1113.16,1072.78,,0.60%
10/18/1994,1066.34,1091.44,1106.52,1066.34,,1.62%
10/17/1994,1049.37,1083.34,1088.85,1049.37,,0.53%
10/14/1994,1043.83,1081.76,1083.12,1043.83,,0.39%
10/13/1994,1039.73,1053.97,1078.84,1039.73,,2.37%
10/11/1994,1015.64,1043.05,1053.86,1015.64,,1.11%
10/10/1994,1004.49,1028.64,1042.38,1004.49,,1.39%
10/07/1994,990.73,1008.95,1028.09,990.73,,1.91%
10/06/1994,972.19,1001.18,1008.84,972.19,,0.77%
10/05/1994,964.73,1008.84,1008.84,964.73,,-0.76%
10/04/1994,972.12,1002.76,1008.73,972.12,,0.58%
10/03/1994,966.51,989.14,1002.88,966.51,,1.41%
09/30/1994,953.1,975.97,989.04,953.1,,1.35%
09/29/1994,940.37,973.5,975.76,940.37,,0.35%
09/28/1994,937.09,966.07,972.38,937.09,,0.67%
09/27/1994,930.86,964.49,965.97,930.86,,0.34%
09/26/1994,927.71,953.92,962.71,927.71,,0.91%
09/23/1994,919.37,949.53,954.04,919.37,,0.49%
09/22/1994,914.92,948.85,949.43,914.92,,0.08%
09/21/1994,914.17,943.56,948.64,914.17,,0.35%
09/20/1994,910.95,948.96,948.96,910.95,,-0.38%
09/16/1994,914.44,929.72,948.87,914.44,,1.63%
09/15/1994,899.8,926.68,933.67,899.8,,0.77%
09/14/1994,892.95,920.94,926.58,892.95,,0.62%
09/13/1994,887.41,921.39,921.39,887.41,,-0.05%
09/12/1994,887.82,926.46,926.46,887.82,,-0.55%
09/09/1994,892.75,928.82,928.82,892.75,,-0.93%
09/08/1994,901.16,921.05,935.14,901.16,,1.68%
09/07/1994,886.25,916.33,919.61,886.25,,0.37%
09/06/1994,882.96,915.88,916.23,882.96,,0.05%
09/05/1994,882.55,923.08,923.08,882.55,,-0.78%
09/02/1994,889.46,931.52,931.52,889.46,,-0.91%
09/01/1994,897.61,940.3,940.3,897.61,,-1.08%
08/31/1994,907.39,935.8,941.55,907.39,,0.63%
08/30/1994,901.71,940.41,940.41,901.71,,-0.61%
08/29/1994,907.25,938.27,941.44,907.25,,0.85%
08/26/1994,899.59,925.33,933.45,899.59,,0.97%
08/25/1994,890.97,917.11,924.56,890.97,,1.33%
08/24/1994,879.27,909.12,912.4,879.27,,0.38%
08/23/1994,875.98,906.08,909.03,875.98,,0.39%
08/22/1994,872.56,894.83,905.43,872.56,,1.25%
08/19/1994,861.75,886.61,894.17,861.75,,0.90%
08/18/1994,854.09,884.03,886.3,854.09,,0.00%
08/17/1994,854.09,876.15,886.3,854.09,,1.16%
08/16/1994,844.3,873.33,876.06,844.3,,0.35%
08/12/1994,841.36,873.78,873.78,841.36,,0.04%
08/11/1994,841.02,876.6,876.6,841.02,,-0.37%
08/10/1994,844.17,877.39,877.39,844.17,,-0.19%
08/09/1994,845.81,878.74,878.74,845.81,,-0.13%
08/08/1994,846.9,875.25,878.76,846.9,,0.49%
08/05/1994,842.8,879.07,879.07,842.8,,-0.59%
08/04/1994,847.79,883.91,883.91,847.79,,-0.46%
08/03/1994,851.69,869.51,883.82,851.69,,1.52%
08/02/1994,838.97,848.8,870.54,838.97,,2.58%
08/01/1994,817.89,843.29,848.71,817.89,,0.66%
07/29/1994,812.55,828.99,843.2,812.55,,1.71%
07/28/1994,798.87,828.32,828.91,798.87,,0.14%
07/27/1994,797.77,829.11,829.11,797.77,,-0.15%
07/26/1994,799,831.02,831.02,799,,-0.22%
07/25/1994,800.78,825.17,830.93,800.78,,0.77%
07/22/1994,794.63,840.47,840.47,794.63,,-1.86%
07/21/1994,809.68,840.36,840.36,809.68,,-0.02%
07/20/1994,809.82,853.3,853.3,809.82,,-1.51%
07/19/1994,822.27,858.7,858.7,822.27,,-0.62%
07/18/1994,827.4,858.14,858.61,827.4,,0.16%
07/15/1994,826.1,860.5,860.5,826.1,,-0.33%
07/14/1994,828.84,849.93,860.08,828.84,,1.18%
07/13/1994,819.19,837.43,850.06,819.19,,1.51%
07/12/1994,807.01,830.34,837.46,807.01,,0.91%
07/11/1994,799.76,840.36,840.36,799.76,,-1.39%
07/08/1994,811.05,847.34,847.34,811.05,,-0.67%
07/07/1994,816.52,840.81,847.25,816.52,,0.79%
07/06/1994,810.09,844.64,844.64,810.09,,-0.66%
07/05/1994,815.5,848.8,848.8,815.5,,-0.28%
07/04/1994,817.82,853.3,853.3,817.82,,-0.54%
07/01/1994,822.27,838.67,853.21,822.27,,1.74%
06/30/1994,808.24,853.98,853.98,808.24,,-1.77%
06/28/1994,822.82,861.29,861.29,822.82,,-0.86%
06/27/1994,829.93,859.83,861.2,829.93,,0.10%
06/24/1994,829.11,869.85,869.85,829.11,,-0.98%
06/23/1994,837.32,873.33,873.33,837.32,,-0.06%
06/22/1994,837.8,861.86,869.31,837.8,,0.96%
06/21/1994,829.86,877.5,877.5,829.86,,-1.87%
06/20/1994,845.67,886.16,886.16,845.67,,-0.95%
06/17/1994,853.81,897.31,897.31,853.81,,-1.25%
06/16/1994,864.63,898.77,898.77,864.63,,-0.07%
06/15/1994,865.24,899.11,899.11,865.24,,-0.13%
06/14/1994,866.4,891.9,899.01,866.4,,0.80%
06/13/1994,859.49,889.88,891.81,859.49,,0.24%
06/10/1994,857.44,889.99,889.99,857.44,,0.05%
06/09/1994,857.03,895.51,895.51,857.03,,-0.68%
06/08/1994,862.91,906.53,906.53,862.91,,-1.22%
06/07/1994,873.59,903.05,906.44,873.59,,0.38%
06/06/1994,870.3,893.82,903.06,870.3,,1.07%
06/03/1994,861.07,884.03,893.5,861.07,,1.00%
06/01/1994,852.58,872.88,884.72,852.58,,1.35%
05/31/1994,841.22,864.67,872.91,841.22,,0.99%
05/30/1994,832.94,859.6,864.35,832.94,,0.57%
05/27/1994,828.22,866.13,866.13,828.22,,-0.79%
05/26/1994,834.79,856.23,866.27,834.79,,1.19%
05/25/1994,825.01,843.96,856.03,825.01,,1.45%
05/24/1994,813.24,837.66,843.87,813.24,,0.74%
05/23/1994,807.28,842.39,842.39,807.28,,-0.36%
05/20/1994,810.23,834.39,840.72,810.23,,0.84%
05/19/1994,803.45,818.64,833.75,803.45,,1.87%
05/18/1994,788.67,803.56,818.33,788.67,,1.86%
05/17/1994,774.3,798.61,803.47,774.3,,0.61%
05/16/1994,769.58,793.88,798.52,769.58,,0.63%
05/13/1994,764.79,793.88,793.88,764.79,,0.67%
05/12/1994,759.73,781.72,788.4,759.73,,0.86%
05/11/1994,753.23,778.8,781.64,753.23,,0.38%
05/10/1994,750.35,774.75,778.61,750.35,,0.47%
05/09/1994,746.86,786.68,786.68,746.86,,-1.31%
05/06/1994,756.79,793.43,793.43,756.79,,-1.07%
05/05/1994,765,793.2,793.8,765,,0.11%
05/04/1994,764.18,791.74,793.01,764.18,,0.19%
05/03/1994,762.74,793.88,793.88,762.74,,-0.63%
05/02/1994,767.6,801.87,801.87,767.6,,-0.36%
04/29/1994,770.4,806.71,806.71,770.4,,-0.88%
04/28/1994,777.25,816.5,816.5,777.25,,-1.10%
04/27/1994,785.87,800.18,815.52,785.87,,2.65%
04/26/1994,765.61,779.81,794.47,765.61,,1.77%
04/25/1994,752.27,768.78,780.63,752.27,,1.67%
04/22/1994,739.89,768.44,768.44,739.89,,1.07%
04/21/1994,732.08,756.51,759.7,732.08,,0.24%
04/20/1994,730.31,765.52,765.52,730.31,,-1.22%
04/19/1994,739.34,773.06,773.06,739.34,,-0.75%
04/18/1994,744.95,769.23,772.98,744.95,,0.78%
04/15/1994,739.2,752.58,767.01,739.2,,1.96%
04/14/1994,724.97,741.55,752.27,724.97,,0.48%
04/13/1994,721.48,747.85,748.67,721.48,,0.48%
04/12/1994,718.06,752.46,752.46,718.06,,-0.99%
04/11/1994,725.24,758.77,758.77,725.24,,-0.70%
04/08/1994,730.37,762.82,762.82,730.37,,-0.14%
04/07/1994,731.4,742.78,758.91,731.4,,3.07%
04/06/1994,709.64,738.62,738.62,709.64,,1.80%
04/05/1994,697.12,714.65,723.35,697.12,,3.85%
04/04/1994,671.25,705.98,705.98,671.25,,-4.47%
03/31/1994,702.66,733.11,733.11,702.66,,-0.53%
03/30/1994,706.43,747.62,747.62,706.43,,-1.95%
03/29/1994,720.45,758.2,758.2,720.45,,-1.39%
03/28/1994,730.58,770.7,770.7,730.58,,-1.56%
03/25/1994,742.14,763.83,770.05,742.14,,0.99%
03/24/1994,734.89,777.9,777.9,734.89,,-1.96%
03/23/1994,749.6,779.02,779.02,749.6,,-0.15%
03/22/1994,750.7,756.51,778.94,750.7,,2.99%
03/21/1994,728.94,777.67,777.67,728.94,,-3.98%
03/18/1994,759.18,801.31,801.31,759.18,,-1.94%
03/17/1994,774.17,801.19,803.36,774.17,,0.22%
03/16/1994,772.46,806.48,806.48,772.46,,-0.61%
03/15/1994,777.18,811.66,811.66,777.18,,-1.44%
03/14/1994,788.54,815.04,818.22,788.54,,0.46%
03/11/1994,784.91,823.37,823.37,784.91,,-1.05%
03/10/1994,793.26,811.77,823.17,793.26,,1.44%
03/09/1994,781.97,805.92,811.46,781.97,,1.41%
03/08/1994,771.09,801.19,801.19,771.09,,0.66%
03/07/1994,766.02,794.22,794.92,766.02,,0.05%
03/04/1994,765.61,798.16,798.16,765.61,,-0.44%
03/03/1994,769.03,782.85,797.96,769.03,,1.95%
03/02/1994,754.32,807.61,807.61,754.32,,-3.07%
03/01/1994,778.2,827.42,827.42,778.2,,-2.35%
02/28/1994,796.95,823.93,826.99,796.95,,0.40%
02/25/1994,793.8,834.17,834.17,793.8,,-1.20%
02/24/1994,803.45,861.63,861.63,803.45,,-3.22%
02/23/1994,830.21,856.34,861.43,830.21,,0.62%
02/22/1994,825.08,863.32,863.32,825.08,,-0.82%
02/21/1994,831.92,857.13,863.23,831.92,,0.81%
02/18/1994,825.21,870.18,870.18,825.21,,-1.59%
02/17/1994,838.55,853.86,870.09,838.55,,1.94%
02/16/1994,822.61,848.24,853.55,822.61,,0.83%
02/15/1994,815.84,838.11,846.57,815.84,,0.98%
02/14/1994,807.9,838.45,838.45,807.9,,-0.03%
02/11/1994,808.11,846.66,846.66,808.11,,-1.45%
02/10/1994,820.01,878.85,878.85,820.01,,-3.17%
02/09/1994,846.83,891.79,891.79,846.83,,-1.42%
02/08/1994,859.01,885.83,891.36,859.01,,0.64%
02/07/1994,853.54,886.16,886.16,853.54,,-2.17%
02/04/1994,872.49,895.06,905.32,872.49,,1.17%
02/03/1994,862.44,902.37,902.37,862.44,,-0.83%
02/02/1994,869.62,877.5,902.39,869.62,,4.46%
02/01/1994,832.46,838.67,863.79,832.46,,3.01%
01/31/1994,808.11,788.93,838.58,808.11,,2.26%
01/28/1994,790.25,817.74,820.02,790.25,,0.71%
01/27/1994,784.64,803.67,814.17,784.64,,1.32%
01/26/1994,774.44,799.39,803.59,774.44,,0.47%
01/25/1994,770.81,811.77,811.77,770.81,,-1.43%
01/24/1994,781.97,816.39,816.39,781.97,,-0.52%
01/21/1994,786.07,806.6,815.63,786.07,,1.15%
01/20/1994,777.11,803.78,806.4,777.11,,0.29%
01/19/1994,774.85,792.87,804.04,774.85,,1.51%
01/18/1994,763.29,783.64,792,763.29,,1.10%
01/17/1994,755.01,776.1,783.44,755.01,,1.22%
01/14/1994,745.91,769.91,773.99,745.91,,0.54%
01/13/1994,741.87,786.23,786.23,741.87,,-2.08%
01/12/1994,757.61,774.97,786.14,757.61,,1.48%
01/11/1994,746.59,764.51,774.67,746.59,,1.35%
01/10/1994,736.67,761.35,764.43,736.67,,0.91%
01/07/1994,730.03,765.52,765.52,730.03,,-1.04%
01/06/1994,737.7,761.58,765.44,737.7,,0.52%
01/05/1994,733.86,745.94,761.5,733.86,,2.04%
01/04/1994,719.22,736.93,746.31,719.22,,1.28%
01/03/1994,710.12,711.95,736.86,710.12,,0.01%
12/30/1993,710.07,714.31,710.07,710.07,,-0.38%
12/29/1993,712.77,722.53,712.77,712.77,,-1.34%
12/28/1993,722.45,710.26,722.45,722.45,,1.74%
12/27/1993,710.07,700.13,710.07,710.07,,1.46%
12/24/1993,699.83,694.73,699.83,699.83,,0.74%
12/23/1993,694.66,686.29,694.66,694.66,,1.51%
12/22/1993,684.3,676.83,684.3,684.3,,2.24%
12/21/1993,669.34,658.49,669.34,669.34,,1.66%
12/20/1993,658.42,654.66,658.42,658.42,,0.29%
12/17/1993,656.51,662.88,656.51,656.51,,-0.80%
12/16/1993,661.8,645.1,661.8,661.8,,2.60%
12/15/1993,645.03,639.36,645.03,645.03,,0.90%
12/14/1993,639.29,634.74,639.29,639.29,,0.75%
12/13/1993,634.56,623.38,634.56,634.56,,2.75%
12/10/1993,617.57,609.87,617.57,617.57,,1.27%
12/09/1993,609.81,603.46,609.81,609.81,,1.04%
12/07/1993,603.51,602.78,603.51,603.51,,0.13%
12/06/1993,602.72,603.46,602.72,602.72,,-0.32%
12/03/1993,604.63,602.78,604.63,604.63,,0.34%
12/02/1993,602.61,600.76,602.61,602.61,,0.34%
12/01/1993,600.58,601.88,600.58,600.58,,-0.21%
11/30/1993,601.82,604.92,601.82,601.82,,-0.28%
11/29/1993,603.51,597.72,603.51,603.51,,0.00%
11/26/1993,603.51,597.72,603.51,603.51,,0.98%
11/25/1993,597.65,592.54,597.65,597.65,,0.85%
11/24/1993,592.59,592.43,592.59,592.59,,0.04%
11/23/1993,592.37,594.68,592.37,592.37,,-0.38%
11/22/1993,594.62,596.59,594.62,594.62,,-0.24%
11/19/1993,596.08,596.03,596.08,596.08,,0.13%
11/18/1993,595.29,590.18,595.29,595.29,,0.88%
11/17/1993,590.11,585,590.11,590.11,,1.79%
11/16/1993,579.76,571.16,579.76,579.76,,0.00%
11/15/1993,579.76,571.16,579.76,579.76,,2.53%
11/12/1993,565.47,564.74,565.47,565.47,,0.12%
11/11/1993,564.8,569.13,564.8,564.8,,-0.75%
11/10/1993,569.07,557.88,569.07,569.07,,2.02%
11/09/1993,557.82,552.7,557.82,557.82,,0.92%
11/08/1993,552.75,554.84,552.75,552.75,,-0.45%
11/05/1993,555.23,555.51,555.23,555.23,,-1.26%
11/04/1993,562.32,569.69,562.32,562.32,,-1.28%
11/03/1993,569.63,570.48,569.63,569.63,,-0.14%
11/02/1993,570.42,565.08,570.42,570.42,,1.16%
10/29/1993,563.9,561.93,563.9,563.9,,0.38%
10/28/1993,561.76,561.37,561.76,561.76,,-0.18%
10/27/1993,562.77,568.23,562.77,562.77,,0.00%
10/26/1993,562.77,568.23,562.77,562.77,,-0.95%
10/25/1993,568.17,572.62,568.17,568.17,,-0.73%
10/22/1993,572.33,572.28,572.33,572.33,,0.02%
10/21/1993,572.22,572.73,572.22,572.22,,-0.08%
10/20/1993,572.67,563.05,572.67,572.67,,1.72%
10/19/1993,562.99,563.84,562.99,562.99,,-0.42%
10/18/1993,565.36,566.54,565.36,565.36,,0.22%
10/15/1993,564.12,564.63,564.12,564.12,,-0.08%
10/14/1993,564.57,566.77,564.57,564.57,,-0.38%
10/13/1993,566.71,562.38,566.71,566.71,,0.88%
10/11/1993,561.76,560.46,561.76,561.76,,0.26%
10/08/1993,560.29,553.37,560.29,560.29,,1.26%
10/07/1993,553.32,550.67,553.32,553.32,,0.41%
10/06/1993,551.07,545.83,551.07,551.07,,0.97%
10/05/1993,545.78,542.57,545.78,545.78,,0.60%
10/04/1993,542.51,541.67,542.51,542.51,,0.17%
10/01/1993,541.61,540.54,541.61,541.61,,0.39%
09/30/1993,539.48,540.99,539.48,539.48,,-0.29%
09/29/1993,541.05,541.33,541.05,541.05,,0.00%
09/28/1993,541.05,541.44,541.05,541.05,,0.57%
09/27/1993,538.01,535.26,538.01,538.01,,-88.54%
